start_time,end_time,dialogue,sentiment,sentiment_smooth,emotions,surprise,positive,joy,anticipation,fear,anger,anticip,trust,negative,sadness,disgust,pos_score,neg_score,emotion_balance,smooth_balance
0:29:58.63,0:29:59.59,"Yes, ma'am.",0.4019,0.06282499999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06249999999999998
0:30:02.21,0:30:05.38,Leave the shoes. And the socks!,-0.126,0.05652499999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06249999999999998
0:30:05.38,0:30:06.55,Yes'm.,0.0,0.05652499999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06249999999999998
0:30:11.93,0:30:15.98,Aren't you going to thank Kamaji? He's looking out for you.,0.3612,0.077165,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06249999999999998
0:30:18.19,0:30:20.15,Thank you very much.,0.3612,0.095225,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06249999999999998
0:30:21.61,0:30:22.98,Good luck.,0.7096,0.13070500000000002,"[('surprise', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",0.25,0.25,0.25,0.25,,,,,,,,0.5,0.0,0.5,0.037499999999999985
0:30:32.54,0:30:35.54,Yubaba lives on the top floor in the back.,0.2023,0.12275999999999998,"[('trust', 0.3333333333333333), ('positive', 0.3333333333333333), ('anticipation', 0.3333333333333333)]",,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,0.0,0.3333333333333333,0.054166666666666655
0:30:50.05,0:30:52.58,"Move it, will you?",0.0,0.12275999999999998,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054166666666666655
0:30:56.68,0:30:58.27,You'll lose your nose.,-0.4019,0.10266499999999998,"[('disgust', 0.2857142857142857)]",,,,,,,,,,,0.2857142857142857,0.0,0.2857142857142857,-0.2857142857142857,0.039880952380952364
0:31:23.09,0:31:24.70,One more elevator after this.,0.0,0.124565,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039880952380952364
0:31:24.70,0:31:25.80,Yes'm.,0.0,0.124565,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039880952380952364
0:31:30.22,0:31:31.43,We're here.,0.0,0.124565,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039880952380952364
0:31:34.76,0:31:36.14,"Welcome, sir!",0.5093,0.18771,"[('trust', 0.5), ('positive', 0.5)]",,0.5,,,,,,0.5,,,,0.5,0.0,0.5,0.07738095238095236
0:31:42.10,0:31:46.53,This elevator stops here. Please use another one.,0.1779,0.196605,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07738095238095236
0:32:09.26,0:32:10.28,He's following us.,0.0,0.192745,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07738095238095236
0:32:10.28,0:32:11.68,Quit gawking.,0.0,0.1615,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05238095238095236
0:32:26.98,0:32:29.36,Here we are.,0.0,0.14793,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05238095238095236
0:32:34.03,0:32:36.62,Your room is on the right.,0.0,0.12986999999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05238095238095236
0:32:39.33,0:32:40.28,Lin?,0.0,0.109775,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05238095238095236
0:32:40.28,0:32:41.62,Yes sir!,0.4574,0.13264499999999999,"[('trust', 0.5), ('positive', 0.5)]",,0.5,,,,,,0.5,,,,0.5,0.0,0.5,0.07738095238095236
0:32:43.17,0:32:44.96,Something smells.,0.0,0.11255,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07738095238095236
0:32:45.54,0:32:47.92,It's human. You reek of human.,-0.5267,0.09251499999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07738095238095236
0:32:47.92,0:32:49.51,Is that so?,0.0,0.09251499999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07738095238095236
0:32:49.51,0:32:52.72,"I smell it, I do. Smells mighty tasty, too.",0.0,0.074455,"[('anger', 0.2222222222222222), ('positive', 0.2222222222222222)]",,0.2222222222222222,,,,0.2222222222222222,,,,,,0.0,0.2222222222222222,-0.2222222222222222,0.06626984126984126
0:32:53.30,0:32:55.72,You're hiding something.,-0.296,0.04159499999999999,"[('fear', 1.0)]",,,,,1.0,,,,,,,0.0,1.0,-1.0,0.016269841269841257
0:32:56.35,0:32:58.35,Tell me the truth.,0.3182,0.022024999999999996,"[('trust', 0.5), ('positive', 0.5)]",,0.5,,,,,,0.5,,,,0.5,0.0,0.5,0.016269841269841257
0:32:58.35,0:32:59.60,Maybe it's this.,0.0,0.011909999999999994,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003968253968254093
0:33:00.06,0:33:02.33,Roasted newt? Give it here!,0.0,0.011909999999999994,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003968253968254093
0:33:02.33,0:33:05.98,Not a chance. The girls asked me to get it.,-0.1877,0.022619999999999994,"[('surprise', 1.0)]",1.0,,,,,,,,,,,1.0,0.0,1.0,0.06388888888888887
0:33:05.98,0:33:08.98,I'm begging you. I'll settle for a leg.,0.0,0.02261999999999999,"[('negative', 1.0)]",,,,,,,,,1.0,,,0.0,0.0,0.0,0.06388888888888887
0:33:10.03,0:33:12.99,"Pull the lever to go up, sir.",0.0,0.02261999999999999,"[('trust', 0.5), ('positive', 0.5)]",,0.5,,,,,,0.5,,,,0.5,0.0,0.5,0.08888888888888888
0:34:58.34,0:35:00.34,Can't you even knock?,0.0,0.02261999999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888888888888888
0:35:01.14,0:35:04.10,What a plain little girl.,0.0,-0.0028450000000000072,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06388888888888887
0:35:14.21,0:35:16.36,"Now, come.",0.0,-0.011740000000000007,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06388888888888887
0:35:19.78,0:35:21.74,"I said, come!",0.0,-0.011740000000000007,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06388888888888887
0:35:36.30,0:35:38.47,Ow...,0.0,-0.011740000000000007,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06388888888888887
0:35:48.81,0:35:51.69,What a racket. Could you be quiet?,0.0,-0.011740000000000007,"[('positive', 0.3333333333333333), ('negative', 0.3333333333333333), ('sadness', 0.3333333333333333)]",,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,,0.0,0.3333333333333333,-0.3333333333333333,0.04722222222222221
0:36:10.71,0:36:11.83,Please...,0.0,-0.011740000000000007,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04722222222222221
0:36:12.21,0:36:14.33,Let me work here.,0.0,-0.011740000000000007,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04722222222222221
0:36:22.80,0:36:26.01,Stop your babbling.,-0.296,-0.04941000000000001,"[('negative', 1.0)]",,,,,,,,,1.0,,,0.0,0.0,0.0,0.022222222222222206
0:36:26.01,0:36:29.56,Why do I need a weakling like you?,0.0516,-0.046830000000000004,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222206
0:36:29.56,0:36:33.81,"Besides, this is no place for humans.",-0.296,-0.03529500000000001,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222206
0:36:35.02,0:36:37.44,Millions of spirits come here...,0.0,-0.03529500000000001,"[('surprise', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",0.25,0.25,0.25,0.25,,,,,,,,0.5,0.0,0.5,0.04722222222222221
0:36:37.44,0:36:41.28,to purge themselves of toil and care.,0.4939,-0.010600000000000009,"[('fear', 0.5), ('negative', 0.5)]",,,,,0.5,,,,0.5,,,0.0,0.5,-0.5,0.033333333333333326
0:36:42.20,0:36:45.53,"Your parents, my goodness! They certainly had some nerve.",0.69,0.03869999999999999,"[('positive', 0.3333333333333333)]",,0.3333333333333333,,,,,,,,,,0.0,0.0,0.0,0.08333333333333333
0:36:45.53,0:36:49.18,Gobbling our guests' food like a couple of pigs.,0.3612,0.04084999999999999,"[('trust', 0.3333333333333333), ('positive', 0.3333333333333333), ('joy', 0.3333333333333333)]",,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,,0.6666666666666666,0.0,0.6666666666666666,0.09166666666666665
0:36:49.18,0:36:51.37,"Just deserts, I'd say.",0.0,0.04084999999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09166666666666665
0:36:51.91,0:36:57.21,"And as for you, you'll never see your world again either.",0.0,0.04084999999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09166666666666665
0:37:00.92,0:37:04.09,You'd make a lovely piglet.,0.5859,0.07952999999999999,"[('trust', 0.16666666666666666), ('surprise', 0.16666666666666666), ('positive', 0.16666666666666666), ('sadness', 0.16666666666666666), ('joy', 0.16666666666666666), ('anticipation', 0.16666666666666666)]",0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,,0.16666666666666666,,0.5,0.16666666666666666,0.33333333333333337,0.05833333333333333
0:37:04.09,0:37:06.97,Or perhaps a lump of coal?,0.0,0.07952999999999999,"[('negative', 1.0)]",,,,,,,,,1.0,,,0.0,0.0,0.0,0.05833333333333333
0:37:14.77,0:37:16.48,"Trembling, aren't you?",-0.3612,0.06146999999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326
0:37:16.48,0:37:20.23,"Still, I'm impressed you made it this far.",0.4767,0.08530499999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326
0:37:20.23,0:37:23.78,Someone must've helped you.,0.0,0.08530499999999999,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326
0:37:23.78,0:37:25.99,I must thank your friend.,0.6908,0.11984499999999998,"[('trust', 0.3333333333333333), ('positive', 0.3333333333333333), ('joy', 0.3333333333333333)]",,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,,,0.6666666666666666,0.0,0.6666666666666666,0.06666666666666665
0:37:25.99,0:37:30.62,"Just who was it, my dear? You can tell me.",0.3818,0.13893499999999998,"[('positive', 1.0)]",,1.0,,,,,,,,,,0.0,0.0,0.0,0.06666666666666665
0:37:33.62,0:37:35.14,Please let me work here!,0.3802,0.15794499999999997,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665
0:37:35.14,0:37:36.81,Not that again!,0.0,0.15794499999999997,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
0:37:36.81,0:37:38.71,I want to work here!,0.1511,0.16549999999999998,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
0:37:38.71,0:37:43.53,Shut your mouth!,0.0,0.16549999999999998,"[('surprise', 1.0)]",1.0,,,,,,,,,,,1.0,0.0,1.0,0.13333333333333333
0:37:47.26,0:37:51.18,Why on earth should I hire you?,0.0,0.18029999999999996,"[('trust', 0.25), ('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",,0.25,0.25,0.25,,,,0.25,,,,0.5,0.0,0.5,0.15833333333333333
0:37:51.18,0:37:55.64,"Anyone can see you're a lazy, spoiled, stupid crybaby.",-0.7096,0.14223999999999998,"[('negative', 1.0)]",,,,,,,,,1.0,,,0.0,0.0,0.0,0.15833333333333333
0:37:55.64,0:38:00.77,What job would I possibly have for someone like you?,0.3612,0.17509999999999998,"[('positive', 1.0)]",,1.0,,,,,,,,,,0.0,0.0,0.0,0.15833333333333333
0:38:00.77,0:38:06.63,You're wasting your time. I've got all the bums I need.,-0.4019,0.155005,"[('fear', 0.2), ('negative', 0.2), ('sadness', 0.2), ('disgust', 0.2), ('anticipation', 0.2)]",,,,0.2,0.2,,,,0.2,0.2,0.2,0.0,0.6000000000000001,-0.6000000000000001,0.10333333333333332
0:38:07.57,0:38:11.95,Or maybe I'll give you the nastiest job I've got...,-0.5267,0.103975,"[('positive', 1.0)]",,1.0,,,,,,,,,,0.0,0.0,0.0,0.12833333333333333
0:38:11.95,0:38:14.12,and work you night and day...,0.0,0.069475,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12833333333333333
0:38:14.12,0:38:19.04,until you breathe your very last breath!,0.0,0.051415,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095
0:38:31.45,0:38:34.85,"Now, now. What's wrong, my dear?",-0.128,0.045015,"[('positive', 0.5), ('negative', 0.5)]",,0.5,,,,,,,0.5,,,0.0,0.0,0.0,0.095
0:38:35.68,0:38:38.35,I'm coming. That's a good baby.,0.4404,0.067035,"[('positive', 0.25), ('joy', 0.25), ('anticipation', 0.25)]",,0.25,0.25,0.25,,,,,,,,0.25,0.0,0.25,0.1075
0:38:38.81,0:38:41.65,"Are you still here? Get out, right now.",0.0,0.03774,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09083333333333332
0:38:41.65,0:38:43.69,I want to work here!,0.1511,0.045295,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09083333333333332
0:38:43.69,0:38:47.24,Keep your voice down.,0.0,0.06335500000000001,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09083333333333332
0:38:47.24,0:38:50.91,"I'll be right there, just be patient.",0.0,0.03952,"[('positive', 0.5), ('anticipation', 0.5)]",,0.5,,0.5,,,,,,,,0.0,0.0,0.0,0.09083333333333332
0:38:51.83,0:38:54.70,"That's a good baby. There, there.",0.4404,0.06154,"[('positive', 0.2857142857142857), ('joy', 0.2857142857142857)]",,0.2857142857142857,0.2857142857142857,,,,,,,,,0.2857142857142857,0.0,0.2857142857142857,0.1051190476190476
0:38:54.70,0:38:56.77,Please give me a job!,0.3802,0.04601000000000001,"[('positive', 1.0)]",,1.0,,,,,,,,,,0.0,0.0,0.0,0.07178571428571427
0:38:56.77,0:39:00.04,"All right, just pipe down.",0.0,0.02692000000000001,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07178571428571427
0:39:00.04,0:39:04.59,"There, there, good baby.",0.4404,0.029930000000000012,"[('positive', 0.2857142857142857), ('joy', 0.2857142857142857)]",,0.2857142857142857,0.2857142857142857,,,,,,,,,0.2857142857142857,0.0,0.2857142857142857,0.08607142857142855
0:39:24.69,0:39:26.44,That's your contract.,0.0,0.029930000000000012,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08607142857142855
0:39:27.28,0:39:29.45,Sign on the bottom line.,0.0,0.02237500000000001,"[('negative', 0.5), ('sadness', 0.5)]",,,,,,,,,0.5,0.5,,0.0,0.5,-0.5,0.061071428571428554
0:39:30.07,0:39:31.57,I'll put you to work.,0.0,0.02237500000000001,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01107142857142856
0:39:32.24,0:39:35.29,But one peep out of you about anything...,0.0,0.02237500000000001,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01392857142857144
0:39:35.29,0:39:37.75,and I'll turn you into a piglet.,0.0,0.05785500000000001,"[('fear', 0.0), ('anger', 0.0), ('anticip', 0.0), ('trust', 0.0), ('surprise', 0.0), ('positive', 0.0), ('negative', 0.0), ('sadness', 0.0), ('disgust', 0.0), ('joy', 0.0)]",0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01392857142857144
